vehicle_id,vehicle_name,source_file,source_sheet,altitude_m,climb_time_setting_1_s,climb_time_wep_s,max_speed_wep_kmh,max_speed_wep_mps
f6f_5,F6F-5,WarThunder_FactChecker2.xlsx,US Navy,4000.0,261.0,230.0,634.0,176.11111111111111
f6f_5,F6F-5,WarThunder_FactChecker2.xlsx,US Navy,5000.0,331.0,294.0,642.0,178.33333333333334
f6f_5,F6F-5,WarThunder_FactChecker2.xlsx,US Navy,6000.0,410.0,365.0,650.0,180.55555555555554
f4u_1d,F4U-1d,WarThunder_FactChecker2.xlsx,US Navy,0.0,0.0,0.0,580.0,161.11111111111111
f4u_1d,F4U-1d,WarThunder_FactChecker2.xlsx,US Navy,1000.0,61.0,56.0,595.0,165.27777777777777
f4u_1d,F4U-1d,WarThunder_FactChecker2.xlsx,US Navy,2000.0,129.0,113.0,604.0,167.77777777777777
f4u_1d,F4U-1d,WarThunder_FactChecker2.xlsx,US Navy,3000.0,198.0,170.0,626.0,173.88888888888889
f4u_1d,F4U-1d,WarThunder_FactChecker2.xlsx,US Navy,4000.0,268.0,228.0,651.0,180.83333333333334
f4u_1d,F4U-1d,WarThunder_FactChecker2.xlsx,US Navy,5000.0,339.0,290.0,661.0,183.61111111111111
f4u_1d,F4U-1d,WarThunder_FactChecker2.xlsx,US Navy,6000.0,419.0,357.0,676.0,187.77777777777777
f6f_5n,F6F-5N,WarThunder_FactChecker2.xlsx,US Navy,0.0,0.0,0.0,571.0,158.61111111111111
f6f_5n,F6F-5N,WarThunder_FactChecker2.xlsx,US Navy,1000.0,62.0,59.0,567.0,157.5
f6f_5n,F6F-5N,WarThunder_FactChecker2.xlsx,US Navy,2000.0,131.0,120.0,584.0,162.22222222222223
f6f_5n,F6F-5N,WarThunder_FactChecker2.xlsx,US Navy,3000.0,203.0,181.0,602.0,167.22222222222223
f6f_5n,F6F-5N,WarThunder_FactChecker2.xlsx,US Navy,4000.0,276.0,244.0,620.0,172.22222222222223
f6f_5n,F6F-5N,WarThunder_FactChecker2.xlsx,US Navy,5000.0,352.0,312.0,627.0,174.16666666666666
f6f_5n,F6F-5N,WarThunder_FactChecker2.xlsx,US Navy,6000.0,436.0,388.0,634.0,176.11111111111111
f4u_1c,F4U-1c,WarThunder_FactChecker2.xlsx,US Navy,0.0,0.0,0.0,576.0,160.0
f4u_1c,F4U-1c,WarThunder_FactChecker2.xlsx,US Navy,1000.0,63.0,58.0,591.0,164.16666666666666
f4u_1c,F4U-1c,WarThunder_FactChecker2.xlsx,US Navy,2000.0,134.0,117.0,600.0,166.66666666666666
f4u_1c,F4U-1c,WarThunder_FactChecker2.xlsx,US Navy,3000.0,205.0,176.0,622.0,172.77777777777777
f4u_1c,F4U-1c,WarThunder_FactChecker2.xlsx,US Navy,4000.0,278.0,236.0,647.0,179.72222222222223
f4u_1c,F4U-1c,WarThunder_FactChecker2.xlsx,US Navy,5000.0,352.0,301.0,657.0,182.5
f4u_1c,F4U-1c,WarThunder_FactChecker2.xlsx,US Navy,6000.0,435.0,371.0,672.0,186.66666666666666
f4u_4,F4U-4,WarThunder_FactChecker2.xlsx,US Navy,0.0,0.0,0.0,625.0,173.61111111111111
f4u_4,F4U-4,WarThunder_FactChecker2.xlsx,US Navy,1000.0,55.0,50.0,631.0,175.27777777777777
f4u_4,F4U-4,WarThunder_FactChecker2.xlsx,US Navy,2000.0,118.0,106.0,624.0,173.33333333333334
f4u_4,F4U-4,WarThunder_FactChecker2.xlsx,US Navy,3000.0,186.0,163.0,648.0,180.0
f4u_4,F4U-4,WarThunder_FactChecker2.xlsx,US Navy,4000.0,254.0,219.0,637.0,176.94444444444443
f4u_4,F4U-4,WarThunder_FactChecker2.xlsx,US Navy,5000.0,321.0,275.0,670.0,186.11111111111111
f4u_4,F4U-4,WarThunder_FactChecker2.xlsx,US Navy,6000.0,389.0,333.0,697.0,193.61111111111111
f4u_4b,F4U-4B,WarThunder_FactChecker2.xlsx,US Navy,0.0,0.0,0.0,631.0,175.27777777777777
f4u_4b,F4U-4B,WarThunder_FactChecker2.xlsx,US Navy,1000.0,52.0,42.0,651.0,180.83333333333334
f4u_4b,F4U-4B,WarThunder_FactChecker2.xlsx,US Navy,2000.0,105.0,89.0,630.0,175.0
f4u_4b,F4U-4B,WarThunder_FactChecker2.xlsx,US Navy,3000.0,160.0,141.0,630.0,175.0
f4u_4b,F4U-4B,WarThunder_FactChecker2.xlsx,US Navy,4000.0,224.0,193.0,649.0,180.27777777777777
f4u_4b,F4U-4B,WarThunder_FactChecker2.xlsx,US Navy,5000.0,290.0,246.0,679.0,188.61111111111111
f4u_4b,F4U-4B,WarThunder_FactChecker2.xlsx,US Navy,6000.0,356.0,306.0,685.0,190.27777777777777
f8f_1,F8F-1,WarThunder_FactChecker2.xlsx,US Navy,0.0,0.0,,618.0,171.66666666666666
f8f_1,F8F-1,WarThunder_FactChecker2.xlsx,US Navy,1000.0,41.0,,638.0,177.22222222222223
f8f_1,F8F-1,WarThunder_FactChecker2.xlsx,US Navy,2000.0,84.0,,657.0,182.5
f8f_1,F8F-1,WarThunder_FactChecker2.xlsx,US Navy,3000.0,133.0,,651.0,180.83333333333334
f8f_1,F8F-1,WarThunder_FactChecker2.xlsx,US Navy,4000.0,187.0,,647.0,179.72222222222223
f8f_1,F8F-1,WarThunder_FactChecker2.xlsx,US Navy,5000.0,242.0,,668.0,185.55555555555554
f8f_1,F8F-1,WarThunder_FactChecker2.xlsx,US Navy,6000.0,301.0,,688.0,191.11111111111111
f8f_1b,F8F-1B,WarThunder_FactChecker2.xlsx,US Navy,0.0,0.0,0.0,672.0,186.66666666666666
f8f_1b,F8F-1B,WarThunder_FactChecker2.xlsx,US Navy,1000.0,43.0,38.0,671.0,186.38888888888889
f8f_1b,F8F-1B,WarThunder_FactChecker2.xlsx,US Navy,2000.0,89.0,79.0,670.0,186.11111111111111
f8f_1b,F8F-1B,WarThunder_FactChecker2.xlsx,US Navy,3000.0,141.0,120.0,690.0,191.66666666666666
f8f_1b,F8F-1B,WarThunder_FactChecker2.xlsx,US Navy,4000.0,199.0,163.0,708.0,196.66666666666666
f8f_1b,F8F-1B,WarThunder_FactChecker2.xlsx,US Navy,5000.0,258.0,214.0,704.0,195.55555555555554
f8f_1b,F8F-1B,WarThunder_FactChecker2.xlsx,US Navy,6000.0,322.0,276.0,693.0,192.5
f7f_1,F7F-1,WarThunder_FactChecker2.xlsx,US Navy,0.0,0.0,0.0,647.0,179.72222222222223
f7f_1,F7F-1,WarThunder_FactChecker2.xlsx,US Navy,1000.0,44.0,39.0,665.0,184.72222222222223
f7f_1,F7F-1,WarThunder_FactChecker2.xlsx,US Navy,2000.0,92.0,85.0,656.0,182.22222222222223
f7f_1,F7F-1,WarThunder_FactChecker2.xlsx,US Navy,3000.0,150.0,137.0,643.0,178.61111111111111
f7f_1,F7F-1,WarThunder_FactChecker2.xlsx,US Navy,4000.0,215.0,190.0,661.0,183.61111111111111
f7f_1,F7F-1,WarThunder_FactChecker2.xlsx,US Navy,5000.0,282.0,243.0,683.0,189.72222222222223
f7f_1,F7F-1,WarThunder_FactChecker2.xlsx,US Navy,6000.0,352.0,306.0,689.0,191.38888888888889
thach_s_f2a_1_buffalo,Thach's F2A-1 Buffalo,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,0.0,429.0,119.16666666666666
thach_s_f2a_1_buffalo,Thach's F2A-1 Buffalo,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,59.0,53.0,449.0,124.72222222222221
thach_s_f2a_1_buffalo,Thach's F2A-1 Buffalo,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,117.0,106.0,463.0,128.61111111111111
thach_s_f2a_1_buffalo,Thach's F2A-1 Buffalo,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,182.0,166.0,457.0,126.94444444444444
thach_s_f2a_1_buffalo,Thach's F2A-1 Buffalo,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,251.0,227.0,478.0,132.77777777777777
thach_s_f2a_1_buffalo,Thach's F2A-1 Buffalo,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,319.0,288.0,495.0,137.5
thach_s_f2a_1_buffalo,Thach's F2A-1 Buffalo,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,398.0,361.0,488.0,135.55555555555554
galer_s_f3f_2,Galer's F3F-2,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,0.0,384.0,106.66666666666666
galer_s_f3f_2,Galer's F3F-2,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,56.0,50.0,407.0,113.05555555555556
galer_s_f3f_2,Galer's F3F-2,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,111.0,101.0,416.0,115.55555555555556
galer_s_f3f_2,Galer's F3F-2,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,173.0,158.0,414.0,115.0
galer_s_f3f_2,Galer's F3F-2,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,237.0,215.0,437.0,121.38888888888889
galer_s_f3f_2,Galer's F3F-2,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,304.0,277.0,436.0,121.11111111111111
galer_s_f3f_2,Galer's F3F-2,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,386.0,352.0,428.0,118.88888888888889
xp_38g,XP-38G,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,0.0,552.0,153.33333333333334
xp_38g,XP-38G,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,63.0,54.0,573.0,159.16666666666666
xp_38g,XP-38G,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,126.0,108.0,597.0,165.83333333333334
xp_38g,XP-38G,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,189.0,162.0,621.0,172.5
xp_38g,XP-38G,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,252.0,218.0,645.0,179.16666666666666
xp_38g,XP-38G,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,319.0,281.0,657.0,182.5
xp_38g,XP-38G,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,394.0,352.0,655.0,181.94444444444443
xp_55,XP-55,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,0.0,,
xp_55,XP-55,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,61.0,49.0,,
xp_55,XP-55,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,121.0,98.0,,
xp_55,XP-55,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,182.0,147.0,,
xp_55,XP-55,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,243.0,196.0,,
xp_55,XP-55,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,305.0,250.0,,
xp_55,XP-55,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,372.0,312.0,,
p_40c,P-40C,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,0.0,469.0,130.27777777777777
p_40c,P-40C,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,80.0,60.0,489.0,135.83333333333334
p_40c,P-40C,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,156.0,117.0,512.0,142.22222222222223
p_40c,P-40C,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,231.0,173.0,535.0,148.61111111111111
p_40c,P-40C,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,304.0,229.0,558.0,155.0
p_40c,P-40C,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,386.0,294.0,555.0,154.16666666666666
p_40c,P-40C,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,487.0,373.0,546.0,151.66666666666666
p_43a_1,P-43A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,0.0,452.0,125.55555555555556
p_43a_1,P-43A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,66.0,61.0,470.0,130.55555555555554
p_43a_1,P-43A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,131.0,120.0,490.0,136.11111111111111
p_43a_1,P-43A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,196.0,179.0,507.0,140.83333333333334
p_43a_1,P-43A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,263.0,240.0,522.0,145.0
p_43a_1,P-43A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,332.0,304.0,536.0,148.88888888888889
p_43a_1,P-43A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,450.0,372.0,550.0,152.77777777777777
xp_50,XP-50,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,,566.0,157.22222222222223
xp_50,XP-50,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,48.0,,578.0,160.55555555555554
xp_50,XP-50,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,96.0,,592.0,164.44444444444443
xp_50,XP-50,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,145.0,,606.0,168.33333333333334
xp_50,XP-50,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,197.0,,618.0,171.66666666666666
xp_50,XP-50,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,255.0,,634.0,176.11111111111111
xp_50,XP-50,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,325.0,,649.0,180.27777777777777
p_61a_1,P-61A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,,515.0,143.05555555555554
p_61a_1,P-61A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,79.0,,528.0,146.66666666666666
p_61a_1,P-61A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,167.0,,537.0,149.16666666666666
p_61a_1,P-61A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,265.0,,534.0,148.33333333333334
p_61a_1,P-61A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,367.0,,547.0,151.94444444444443
p_61a_1,P-61A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,471.0,,564.0,156.66666666666666
p_61a_1,P-61A-1,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,587.0,,573.0,159.16666666666666
p_47m_1_re,P-47M-1-RE,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,0.0,596.0,165.55555555555554
p_47m_1_re,P-47M-1-RE,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,64.0,46.0,611.0,169.72222222222223
p_47m_1_re,P-47M-1-RE,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,128.0,91.0,629.0,174.72222222222223
p_47m_1_re,P-47M-1-RE,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,193.0,136.0,647.0,179.72222222222223
p_47m_1_re,P-47M-1-RE,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,259.0,183.0,666.0,185.0
p_47m_1_re,P-47M-1-RE,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,327.0,231.0,685.0,190.27777777777777
p_47m_1_re,P-47M-1-RE,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,397.0,280.0,706.0,196.11111111111111
p_51d_20_na,P-51D-20 NA,WarThunder_FactChecker2.xlsx,USA National Premiums,0.0,0.0,0.0,596.0,165.55555555555554
p_51d_20_na,P-51D-20 NA,WarThunder_FactChecker2.xlsx,USA National Premiums,1000.0,58.0,52.0,618.0,171.66666666666666
p_51d_20_na,P-51D-20 NA,WarThunder_FactChecker2.xlsx,USA National Premiums,2000.0,114.0,103.0,643.0,178.61111111111111
p_51d_20_na,P-51D-20 NA,WarThunder_FactChecker2.xlsx,USA National Premiums,3000.0,170.0,158.0,669.0,185.83333333333334
p_51d_20_na,P-51D-20 NA,WarThunder_FactChecker2.xlsx,USA National Premiums,4000.0,234.0,221.0,668.0,185.55555555555554
p_51d_20_na,P-51D-20 NA,WarThunder_FactChecker2.xlsx,USA National Premiums,5000.0,306.0,286.0,664.0,184.44444444444443
p_51d_20_na,P-51D-20 NA,WarThunder_FactChecker2.xlsx,USA National Premiums,6000.0,380.0,352.0,687.0,190.83333333333334
ki_43_ii,Ki-43-II,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,0.0,0.0,0.0,442.0,122.77777777777777
ki_43_ii,Ki-43-II,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,1000.0,54.0,49.0,462.0,128.33333333333334
ki_43_ii,Ki-43-II,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,2000.0,107.0,97.0,484.0,134.44444444444443
ki_43_ii,Ki-43-II,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,3000.0,161.0,146.0,496.0,137.77777777777777
ki_43_ii,Ki-43-II,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,4000.0,222.0,202.0,490.0,136.11111111111111
ki_43_ii,Ki-43-II,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,5000.0,288.0,261.0,512.0,142.22222222222223
ki_43_ii,Ki-43-II,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,6000.0,355.0,322.0,531.0,147.5
ki_61_ib,Ki-61-Ib,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,0.0,0.0,0.0,494.0,137.22222222222223
ki_61_ib,Ki-61-Ib,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,1000.0,59.0,51.0,531.0,147.5
ki_61_ib,Ki-61-Ib,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,2000.0,114.0,99.0,568.0,157.77777777777777
ki_61_ib,Ki-61-Ib,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,3000.0,170.0,149.0,586.0,162.77777777777777
ki_61_ib,Ki-61-Ib,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,4000.0,228.0,202.0,601.0,166.94444444444443
ki_61_ib,Ki-61-Ib,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,5000.0,294.0,265.0,594.0,165.0
ki_61_ib,Ki-61-Ib,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,6000.0,372.0,342.0,587.0,163.05555555555554
a6m2,A6M2,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,0.0,0.0,0.0,442.0,122.77777777777777
a6m2,A6M2,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,1000.0,61.0,53.0,462.0,128.33333333333334
a6m2,A6M2,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,2000.0,119.0,104.0,483.0,134.16666666666666
a6m2,A6M2,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,3000.0,177.0,155.0,505.0,140.27777777777777
a6m2,A6M2,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,4000.0,235.0,209.0,525.0,145.83333333333334
a6m2,A6M2,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,5000.0,300.0,271.0,520.0,144.44444444444443
a6m2,A6M2,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,6000.0,380.0,345.0,513.0,142.5
bf_109_f_4,Bf 109 F-4,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,0.0,0.0,0.0,546.0,151.66666666666666
bf_109_f_4,Bf 109 F-4,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,1000.0,53.0,46.0,570.0,158.33333333333334
bf_109_f_4,Bf 109 F-4,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,2000.0,105.0,90.0,596.0,165.55555555555554
bf_109_f_4,Bf 109 F-4,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,3000.0,156.0,133.0,622.0,172.77777777777777
bf_109_f_4,Bf 109 F-4,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,4000.0,210.0,179.0,636.0,176.66666666666666
bf_109_f_4,Bf 109 F-4,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,5000.0,266.0,227.0,652.0,181.11111111111111
bf_109_f_4,Bf 109 F-4,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,6000.0,328.0,280.0,664.0,184.44444444444443
fw_190_a_8,Fw 190 A-8,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,0.0,0.0,0.0,568.0,157.77777777777777
fw_190_a_8,Fw 190 A-8,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,1000.0,66.0,54.0,579.0,160.83333333333334
fw_190_a_8,Fw 190 A-8,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,2000.0,139.0,115.0,577.0,160.27777777777777
fw_190_a_8,Fw 190 A-8,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,3000.0,224.0,177.0,595.0,165.27777777777777
fw_190_a_8,Fw 190 A-8,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,4000.0,311.0,239.0,619.0,171.94444444444443
fw_190_a_8,Fw 190 A-8,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,5000.0,398.0,302.0,643.0,178.61111111111111
fw_190_a_8,Fw 190 A-8,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,6000.0,488.0,375.0,643.0,178.61111111111111
spitfire_lf_mk_ixc,Spitfire LF Mk IXc,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,0.0,0.0,0.0,559.0,155.27777777777777
spitfire_lf_mk_ixc,Spitfire LF Mk IXc,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,1000.0,53.0,40.0,579.0,160.83333333333334
spitfire_lf_mk_ixc,Spitfire LF Mk IXc,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,2000.0,106.0,80.0,601.0,166.94444444444443
spitfire_lf_mk_ixc,Spitfire LF Mk IXc,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,3000.0,157.0,120.0,621.0,172.5
spitfire_lf_mk_ixc,Spitfire LF Mk IXc,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,4000.0,211.0,165.0,613.0,170.27777777777777
spitfire_lf_mk_ixc,Spitfire LF Mk IXc,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,5000.0,269.0,210.0,634.0,176.11111111111111
spitfire_lf_mk_ixc,Spitfire LF Mk IXc,WarThunder_FactChecker2.xlsx,USA Foreign Premiums,6000.0,328.0,255.0,656.0,182.22222222222223
he_112_v_5,He 112 V-5,WarThunder_FactChecker2.xlsx,Messerschmitt,0.0,0.0,0.0,444.0,123.33333333333333
he_112_v_5,He 112 V-5,WarThunder_FactChecker2.xlsx,Messerschmitt,1000.0,81.0,71.0,461.0,128.05555555555554
he_112_v_5,He 112 V-5,WarThunder_FactChecker2.xlsx,Messerschmitt,2000.0,163.0,148.0,466.0,129.44444444444443
he_112_v_5,He 112 V-5,WarThunder_FactChecker2.xlsx,Messerschmitt,3000.0,253.0,228.0,479.0,133.05555555555554
he_112_v_5,He 112 V-5,WarThunder_FactChecker2.xlsx,Messerschmitt,4000.0,347.0,319.0,481.0,133.61111111111111
he_112_v_5,He 112 V-5,WarThunder_FactChecker2.xlsx,Messerschmitt,5000.0,461.0,428.0,473.0,131.38888888888889
he_112_v_5,He 112 V-5,WarThunder_FactChecker2.xlsx,Messerschmitt,6000.0,604.0,565.0,463.0,128.61111111111111
he_112_a_0,He 112 A-0,WarThunder_FactChecker2.xlsx,Messerschmitt,0.0,0.0,,420.0,116.66666666666666
he_112_a_0,He 112 A-0,WarThunder_FactChecker2.xlsx,Messerschmitt,1000.0,81.0,,437.0,121.38888888888889
he_112_a_0,He 112 A-0,WarThunder_FactChecker2.xlsx,Messerschmitt,2000.0,161.0,,454.0,126.11111111111111
he_112_a_0,He 112 A-0,WarThunder_FactChecker2.xlsx,Messerschmitt,3000.0,240.0,,472.0,131.11111111111111
he_112_a_0,He 112 A-0,WarThunder_FactChecker2.xlsx,Messerschmitt,4000.0,328.0,,468.0,130.0
he_112_a_0,He 112 A-0,WarThunder_FactChecker2.xlsx,Messerschmitt,5000.0,435.0,,459.0,127.5
he_112_a_0,He 112 A-0,WarThunder_FactChecker2.xlsx,Messerschmitt,6000.0,569.0,,448.0,124.44444444444444
he_112_b_0,He 112 B-0,WarThunder_FactChecker2.xlsx,Messerschmitt,0.0,0.0,0.0,467.0,129.72222222222223
he_112_b_0,He 112 B-0,WarThunder_FactChecker2.xlsx,Messerschmitt,1000.0,74.0,64.0,486.0,135.0
he_112_b_0,He 112 B-0,WarThunder_FactChecker2.xlsx,Messerschmitt,2000.0,149.0,133.0,497.0,138.05555555555554
he_112_b_0,He 112 B-0,WarThunder_FactChecker2.xlsx,Messerschmitt,3000.0,232.0,204.0,505.0,140.27777777777777
he_112_b_0,He 112 B-0,WarThunder_FactChecker2.xlsx,Messerschmitt,4000.0,318.0,284.0,513.0,142.5
he_112_b_0,He 112 B-0,WarThunder_FactChecker2.xlsx,Messerschmitt,5000.0,423.0,381.0,504.0,140.0
he_112_b_0,He 112 B-0,WarThunder_FactChecker2.xlsx,Messerschmitt,6000.0,557.0,503.0,495.0,137.5
bf_109_b_1_l,Bf 109 B-1/L,WarThunder_FactChecker2.xlsx,Messerschmitt,0.0,0.0,0.0,423.0,117.5
bf_109_b_1_l,Bf 109 B-1/L,WarThunder_FactChecker2.xlsx,Messerschmitt,1000.0,69.0,65.0,442.0,122.77777777777777
bf_109_b_1_l,Bf 109 B-1/L,WarThunder_FactChecker2.xlsx,Messerschmitt,2000.0,140.0,135.0,448.0,124.44444444444444
bf_109_b_1_l,Bf 109 B-1/L,WarThunder_FactChecker2.xlsx,Messerschmitt,3000.0,219.0,210.0,454.0,126.11111111111111
bf_109_b_1_l,Bf 109 B-1/L,WarThunder_FactChecker2.xlsx,Messerschmitt,4000.0,302.0,292.0,463.0,128.61111111111111
bf_109_b_1_l,Bf 109 B-1/L,WarThunder_FactChecker2.xlsx,Messerschmitt,5000.0,403.0,393.0,453.0,125.83333333333333
bf_109_b_1_l,Bf 109 B-1/L,WarThunder_FactChecker2.xlsx,Messerschmitt,6000.0,530.0,520.0,443.0,123.05555555555556
bf_109_e_1,Bf 109 E-1,WarThunder_FactChecker2.xlsx,Messerschmitt,0.0,0.0,0.0,475.0,131.94444444444443
bf_109_e_1,Bf 109 E-1,WarThunder_FactChecker2.xlsx,Messerschmitt,1000.0,56.0,51.0,498.0,138.33333333333334
bf_109_e_1,Bf 109 E-1,WarThunder_FactChecker2.xlsx,Messerschmitt,2000.0,109.0,100.0,521.0,144.72222222222223
bf_109_e_1,Bf 109 E-1,WarThunder_FactChecker2.xlsx,Messerschmitt,3000.0,161.0,148.0,543.0,150.83333333333334
bf_109_e_1,Bf 109 E-1,WarThunder_FactChecker2.xlsx,Messerschmitt,4000.0,215.0,197.0,558.0,155.0
bf_109_e_1,Bf 109 E-1,WarThunder_FactChecker2.xlsx,Messerschmitt,5000.0,271.0,250.0,573.0,159.16666666666666
bf_109_e_1,Bf 109 E-1,WarThunder_FactChecker2.xlsx,Messerschmitt,6000.0,334.0,311.0,568.0,157.77777777777777
bf_109_e_3,Bf 109 E-3,WarThunder_FactChecker2.xlsx,Messerschmitt,0.0,0.0,0.0,475.0,131.94444444444443
bf_109_e_3,Bf 109 E-3,WarThunder_FactChecker2.xlsx,Messerschmitt,1000.0,56.0,51.0,498.0,138.33333333333334
bf_109_e_3,Bf 109 E-3,WarThunder_FactChecker2.xlsx,Messerschmitt,2000.0,109.0,100.0,521.0,144.72222222222223
bf_109_e_3,Bf 109 E-3,WarThunder_FactChecker2.xlsx,Messerschmitt,3000.0,162.0,148.0,543.0,150.83333333333334
bf_109_e_3,Bf 109 E-3,WarThunder_FactChecker2.xlsx,Messerschmitt,4000.0,216.0,198.0,558.0,155.0
bf_109_e_3,Bf 109 E-3,WarThunder_FactChecker2.xlsx,Messerschmitt,5000.0,272.0,250.0,573.0,159.16666666666666
